관리번호,성명,생년월일,사망년월일,성별,본적(대),본적(중),운동계열,포상년도,훈격(대분류),훈격(소분류),훈장전수여부,외국인여부
325,최동호,1897-09-14,1923-05-21,남,서울,,3.1운동,1990,건국훈장,애족장,전수,N
326,탁영재,1867-00-00,1941-12-23,남,강원도,횡성,3.1운동,1995,포장,건국포장,전수,N
328,안선국,1908-01-04,1957-08-23,남,평안북도,창성,만주방면,1990,건국훈장,애국장,전수,N
329,김연환,1879-10-29,1947-12-20,남,경상북도,안동,임시정부,1990,건국훈장,애족장,전수,N
330,차균상,1894-12-15,1970-01-07,남,평안북도,의주,임시정부,1990,건국훈장,애족장,전수,N
332,오세학,1899-11-13,미상,남,경기도,안성,3.1운동,1990,건국훈장,애국장,전수,N
335,박치은,1897-02-07,1954-12-04,여,평안남도,대동,국내항일,1990,건국훈장,애족장,전수,N
336,정주해,1892-10-20,1942-12-12,남,충청북도,괴산,만주방면,1990,건국훈장,애국장,전수,N
338,김영호,1904-04-23,1981-06-15,남,전라남도,광양,3.1운동,1992,표창,대통령표창,전수,N
340,강제희,1891-06-13,1978-08-25,남,평안북도,창성,임시정부,1990,건국훈장,애국장,전수,N
341,김찬선,1898-09-10,1968-03-18,남,경상남도,창원,3.1운동,1992,표창,대통령표창,전수,N
343,박주대,1924-04-01,2000-02-08,남,경상북도,예천,광복군,1990,건국훈장,애족장,전수,N
344,정세기,1894-09-28,1981-03-12,남,경상남도,하동,3.1운동,1992,표창,대통령표창,전수,N
345,오승남,1899-07-05,1982-11-04,남,전라남도,강진,3.1운동,1990,건국훈장,애족장,전수,N
347,이상일,미상,1944-08-00,남,경상남도,통영,중국방면,1990,건국훈장,애족장,미전수,N
348,유우석,1899-05-07,1968-05-28,남,충청남도,천안,3.1운동,1990,건국훈장,애국장,전수,N
349,조화벽,1895-10-17,1975-09-13,여,강원도,양양,3.1운동,1990,건국훈장,애족장,전수,N
350,선우기성,1909-05-13,1988-11-06,남,평안북도,정주,학생운동,1990,건국훈장,애족장,전수,N
351,노춘만,1867-02-01,1946-07-24,남,전라북도,옥구,국내항일,1990,건국훈장,애족장,전수,N
352,허상기,1871-06-15,1946-07-07,남,충청북도,옥천,3.1운동,1990,건국훈장,애국장,전수,N
353,정진원,1868-02-01,1943-01-17,남,평안남도,덕천,만주방면,1990,건국훈장,애국장,전수,N
355,홍주일,1875-09-22,1927-08-01,남,경상북도,대구,3.1운동,1990,건국훈장,애국장,전수,N
357,지두한,1895-00-00,1964-09-05,남,함경남도,함흥,노령방면,2022,표창,대통령표창,미전수,N
358,유준근,1860-12-18,1920-08-05,남,충청남도,보령,의병,1990,건국훈장,애국장,전수,N
359,민영주,1923-08-15,2021-04-30,여,서울,,광복군,1990,건국훈장,애국장,전수,N
360,김택기,1924-06-11,1978-08-08,남,경상북도,군위,광복군,1990,건국훈장,애족장,전수,N
363,이필곤,1864-04-07,1909-08-07,남,경상북도,의성,의병,1990,건국훈장,애국장,전수,N
364,장두희,1882-12-16,1930-02-06,남,경상북도,안동,3.1운동,1990,건국훈장,애족장,전수,N
365,권영석,1900-02-02,1989-05-09,남,경상북도,안동,3.1운동,1990,건국훈장,애족장,전수,N
368,송관섭,1883-05-06,1930-06-03,남,함경북도,경성,임시정부,1990,건국훈장,애국장,전수,N
369,이득년,1883-11-12,1950-08-16,남,경기도,고양,국내항일,1990,건국훈장,애국장,전수,N
370,명이항,1884-02-10,1946-05-04,남,평안북도,영변,임시정부,1990,건국훈장,애족장,전수,N
371,홍충희,1878-12-29,1946-01-19,남,서울,,만주방면,1977,건국훈장,독립장,전수,N
372,선우훈,1892-11-11,1961-05-18,남,평안북도,정주,임시정부,1990,건국훈장,애족장,전수,N
373,전우진,1889-07-15,1939-07-30,남,서울,,의열투쟁,1990,건국훈장,애국장,전수,N
376,이재훈,1888-08-20,1951-04-24,남,강원도,양양,3.1운동,1990,건국훈장,애족장,전수,N
378,김기주,1924-11-21,2013-03-28,남,경기도,이천,광복군,1990,건국훈장,애족장,전수,N
379,신태휴,1870-08-03,1931-06-06,남,경상북도,청송,3.1운동,1990,건국훈장,애족장,전수,N
380,김석황,1894-02-28,1950-06-30,남,황해도,봉산,임시정부,1982,건국훈장,독립장,전수,N
381,김기한,1883-00-00,미상,남,평안남도,덕천,만주방면,1963,건국훈장,독립장,미전수,N
382,홍범섭,1900-01-16,1973-01-10,남,충청남도,청양,3.1운동,1990,건국훈장,애족장,전수,N
383,전창신,1900-01-24,1985-03-15,여,함경남도,함흥,3.1운동,1992,표창,대통령표창,전수,N
384,김기형,1887-09-08,1943-06-29,남,황해도,안악,임시정부,1968,건국훈장,독립장,전수,N
385,이상백,1886-08-15,1965-09-17,남,경상북도,칠곡,3.1운동,1990,건국훈장,애족장,전수,N
387,이태건,1885-11-01,1958-05-13,남,평안북도,선천,계몽운동,1990,건국훈장,애족장,전수,N
388,김강,1890-01-04,1930-08-06,남,전라남도,광주,3.1운동,1990,건국훈장,애족장,전수,N
390,김정옥,1920-05-02,1997-06-07,여,서울,,광복군,1995,건국훈장,애족장,전수,N
391,김대원,1910-01-25,1958-07-19,남,제주도,제주,학생운동,1990,건국훈장,애족장,전수,N
392,조윤식,1894-09-09,1950-07-15,남,서울,,중국방면,1990,건국훈장,애족장,전수,N
393,이중혁,1862-12-08,1943-11-02,남,경기도,파주,국내항일,1990,건국훈장,애족장,전수,N
394,유명호,1876-04-05,1920-09-19,남,경상북도,영양,의병,1990,건국훈장,애국장,전수,N
395,유예도,1896-08-15,1989-03-25,여,충청남도,천안,3.1운동,1990,건국훈장,애족장,전수,N
396,김덕근,1889-05-13,1958-05-13,남,경기도,수원,3.1운동,1990,건국훈장,애족장,전수,N
398,백낙삼,1891-07-07,1934-09-15,남,경상남도,함안,3.1운동,1990,건국훈장,애족장,전수,N
400,임기열,1924-02-11,2011-01-22,남,전라남도,해남,광복군,1990,건국훈장,애족장,전수,N
401,김상집,1887-12-22,1939-09-19,남,경상남도,함안,3.1운동,1992,포장,건국포장,전수,N
402,백승인,1899-06-09,1970-08-14,남,경상남도,창원,3.1운동,1990,건국훈장,애족장,전수,N
403,심호섭,1891-07-25,1935-10-18,남,경상남도,진주,3.1운동,1990,건국훈장,애족장,전수,N
404,송홍래,1866-05-19,1953-02-07,남,경상북도,성주,3.1운동,1995,포장,건국포장,전수,N
405,송회근,1877-05-18,1949-03-18,남,경상북도,성주,3.1운동,1990,건국훈장,애족장,전수,N
406,이기정,1883-07-05,1955-03-15,남,경상북도,성주,3.1운동,1990,건국훈장,애족장,전수,N
407,전재호,1883-04-20,1967-08-25,남,경상북도,울진,의병,1990,건국훈장,애국장,전수,N
408,김윤진,1882-10-18,1964-02-01,남,경상북도,영일,의병,1990,건국훈장,애족장,전수,N
409,장헌문,1870-05-09,1929-01-26,남,경상북도,영일,의병,1990,건국훈장,애국장,전수,N
410,이해일,1892-02-11,1959-08-28,남,경상북도,영덕,3.1운동,1990,건국훈장,애족장,전수,N
411,박동활,1891-12-29,1942-03-15,남,경상북도,영덕,3.1운동,1990,건국훈장,애족장,전수,N
412,임응렴,1900-00-00,1940-03-15,남,강원도,철원,3.1운동,1992,표창,대통령표창,전수,N
414,최병훈,1872-12-24,1947-02-08,남,강원도,철원,3.1운동,1990,건국훈장,애족장,전수,N
416,김덕승,1899-07-07,미상,남,평안북도,철산,국내항일,1990,건국훈장,애족장,미전수,N
417,최기호,1888-01-28,1969-11-02,남,강원도,양구,3.1운동,1992,표창,대통령표창,전수,N
418,김동식,1883-09-30,1942-05-03,남,평안남도,중화,3.1운동,1990,건국훈장,애국장,전수,N
419,김덕승,1924-02-20,1987-07-17,남,평안북도,용천,광복군,1982,표창,대통령표창,전수,N
420,유해동,1891-11-22,1981-02-25,남,강원도,춘천,의병,1990,건국훈장,애국장,전수,N
422,문형모,1875-07-05,1952-07-12,남,전라북도,옥구,의병,1990,건국훈장,애국장,전수,N
425,박지선,1894-05-20,1966-08-07,남,전라북도,정읍,3.1운동,1992,표창,대통령표창,전수,N
426,임수명,1897-03-07,1977-06-04,남,전라북도,정읍,국내항일,1992,포장,건국포장,전수,N
427,김덕제,1893-06-04,1915-09-30,남,경기도,경성,의병,1962,건국훈장,독립장,전수,N
428,정운경,1861-02-09,1939-02-02,남,충청북도,제천,의병,1977,건국훈장,독립장,전수,N
429,김재형,1890-01-08,1966-05-30,남,충청북도,청원,3.1운동,1990,건국훈장,애족장,전수,N
430,안택환,1886-11-16,1910-05-20,남,전라남도,보성,의병,1990,건국훈장,애국장,전수,N
431,임점석,1896-09-17,1975-12-29,남,경상북도,칠곡,3.1운동,1992,표창,대통령표창,전수,N
433,신인식,1924-03-03,1987-03-25,남,충청북도,청원,광복군,1990,건국훈장,애족장,전수,N
434,김태열,1895-05-09,1953-05-07,남,전라남도,광주,3.1운동,1990,건국훈장,애족장,전수,N
435,김도원,1895-10-20,1923-04-06,남,평안북도,선천,국내항일,1962,건국훈장,독립장,전수,N
436,김영우,1902-11-12,1983-05-25,남,전라남도,무안,3.1운동,1990,건국훈장,애족장,전수,N
437,이기손,1877-02-14,1957-11-27,남,전라남도,광산,의병,1977,건국훈장,독립장,전수,N
438,장희수,1924-06-12,1990-08-01,남,전라남도,화순,광복군,1990,건국훈장,애족장,전수,N
439,이사섭,1924-05-10,2004-04-07,남,전라남도,광산,광복군,1990,건국훈장,애족장,전수,N
440,양진여,1860-05-11,1910-05-30,남,전라남도,광산,의병,1977,건국훈장,독립장,전수,N
441,고광채,1876-08-04,1974-05-10,남,전라남도,담양,의병,1990,건국훈장,애국장,전수,N
442,정인철,1901-02-09,1975-12-25,남,전라남도,무안,3.1운동,1992,표창,대통령표창,전수,N
443,정규태,1890-11-12,1921-01-23,남,전라남도,무안,3.1운동,1992,포장,건국포장,전수,N
444,정태연,1894-06-17,1956-01-06,남,전라남도,무안,3.1운동,1990,건국훈장,애족장,전수,N
445,최용선,1924-01-16,2005-07-17,남,전라남도,영광,광복군,1990,건국훈장,애족장,전수,N
446,유소우,1907-03-11,1964-05-14,남,경상북도,안동,광복군,1990,건국훈장,애국장,전수,N
447,정영진,1856-07-06,1919-03-10,남,전라남도,화순,의병,1990,건국훈장,애국장,전수,N
448,나석현,1911-11-28,1980-08-15,남,전라남도,나주,국내항일,1990,건국훈장,애족장,전수,N
449,유시훈,1917-10-02,1975-08-17,남,경상북도,안동,광복군,1990,건국훈장,애국장,전수,N
450,유시보,1925-07-24,1994-06-16,남,경상북도,안동,광복군,1990,건국훈장,애국장,전수,N
451,김공순,1901-08-05,1988-02-04,여,전라북도,정읍,3.1운동,1995,표창,대통령표창,전수,N
453,김배길,1926-01-16,2020-01-15,남,전라남도,무안,광복군,1990,건국훈장,애족장,전수,N
454,유한휘,1925-10-01,1999-03-13,남,전라남도,고흥,광복군,1990,건국훈장,애족장,전수,N
455,최한영,1899-05-15,1990-08-06,남,전라남도,광주,3.1운동,1990,건국훈장,애족장,전수,N
456,강달모,1909-04-04,1975-09-16,남,전라남도,나주,학생운동,1990,건국훈장,애족장,전수,N
457,김배관,1885-01-10,1977-02-03,남,경기도,안성,3.1운동,1990,건국훈장,애족장,전수,N
458,고영건,1897-12-12,1941-08-21,남,경상남도,김해,3.1운동,1990,건국훈장,애족장,전수,N
459,신재원,1860-11-09,1920-08-07,남,경기도,양평,3.1운동,1990,건국훈장,애족장,전수,N
460,강우근,1880-07-17,1957-07-18,남,경상북도,영덕,3.1운동,1990,건국훈장,애족장,전수,N
462,홍명선,1900-01-26,1974-07-07,남,경기도,화성,3.1운동,1990,건국훈장,애국장,전수,N
463,정군필,1883-12-25,1973-01-18,남,경기도,화성,3.1운동,1990,건국훈장,애국장,전수,N
464,백옥순,1913-07-30,2008-05-24,여,평안북도,정주,광복군,1990,건국훈장,애족장,전수,N
465,김해성,1907-07-12,1950-09-16,남,평안북도,정주,광복군,1990,건국훈장,애국장,전수,N
466,윤영선,1895-03-16,1967-02-15,남,경기도,화성,3.1운동,1990,건국훈장,애족장,전수,N
467,박동돌,1891-03-27,1952-03-27,남,경기도,안성,3.1운동,1990,건국훈장,애족장,전수,N
468,김도현,1852-07-14,1914-11-07,남,경상북도,영양,의병,1962,건국훈장,독립장,전수,N
469,원필희,1896-02-25,1968-08-17,남,경기도,여주,3.1운동,1990,건국훈장,애족장,전수,N
470,김동삼,1878-06-23,1937-04-13,남,경상북도,안동,만주방면,1962,건국훈장,대통령장,전수,N
471,박영선,1908-07-27,1994-07-22,남,평안북도,선천,만주방면,1990,건국훈장,애국장,전수,N
472,이수욱,1890-01-25,1970-02-18,남,충청남도,연기,3.1운동,1990,건국훈장,애족장,전수,N
473,성대식,1869-11-02,1925-03-02,남,경상북도,성주,3.1운동,1995,포장,건국포장,전수,N
474,성해식,1899-05-13,1939-03-29,남,경상북도,상주,3.1운동,1990,건국훈장,애족장,전수,N
475,강치명,1911-03-05,1950-07-10,남,평안북도,창성,광복군,1990,건국훈장,애족장,전수,N
476,김동수,1916-12-06,1982-02-20,남,경기도,인천,광복군,1963,건국훈장,독립장,전수,N
477,홍순겸,1892-03-21,1953-12-15,남,경기도,연천,3.1운동,1990,건국훈장,애족장,전수,N
478,신현창,1892-01-07,1951-08-13,남,충청남도,논산,임시정부,1990,건국훈장,애국장,전수,N
480,문창범,1870-00-00,1934-10-10,남,함경북도,경원,만주방면,1990,건국훈장,대통령장,전수,N
482,함태홍,1893-09-09,1929-12-02,남,함경남도,함흥,3.1운동,1993,표창,대통령표창,전수,N
485,최연종,1925-06-04,1999-11-24,남,경상남도,사천,국내항일,1990,건국훈장,애족장,전수,N
486,김병길,1924-08-10,2019-08-07,남,경상남도,창원,국내항일,1990,건국훈장,애족장,전수,N
487,이은득,1895-12-04,1982-07-23,여,경기도,개성,3.1운동,2022,표창,대통령표창,전수,N
488,이언권,1924-03-19,2008-05-12,남,경상남도,밀양,광복군,1990,건국훈장,애족장,전수,N
491,유해륜,1883-12-02,1956-03-27,남,충청북도,괴산,3.1운동,1990,건국훈장,애족장,전수,N
492,김시백,1887-10-27,1950-01-07,남,경상북도,영주,의병,1990,건국훈장,애국장,전수,N
493,홍일섭,1878-12-05,1935-06-14,남,충청남도,연기,3.1운동,1990,건국훈장,애족장,전수,N
494,한계석,1888-06-18,1939-01-26,남,전라북도,임실,의병,1990,건국훈장,애국장,전수,N
495,박경주,1896-05-13,1938-10-05,남,전라남도,광산,3.1운동,1990,건국훈장,애족장,전수,N
496,김동순,1894-11-08,미상,남,함경북도,청진,만주방면,1990,건국훈장,애족장,미전수,N
497,김동식,1854-01-14,1909-12-27,남,미상,,의병,1962,건국훈장,독립장,전수,N
498,김권,1924-06-25,1996-04-10,남,경기도,고양,광복군,1990,건국훈장,애족장,전수,N
499,김동진,1895-10-28,1967-01-00,남,함경북도,청진,만주방면,1990,건국훈장,애족장,전수,N
500,김석용,1894-02-11,1955-04-12,남,전라남도,광양,3.1운동,1992,표창,대통령표창,전수,N
501,오기영,1897-04-04,1972-03-07,남,전라남도,순천,3.1운동,1992,표창,대통령표창,전수,N
503,전평규,1875-05-28,1949-10-22,남,전라남도,순천,3.1운동,1990,건국훈장,애족장,전수,N
504,김동필,1919-02-21,1999-02-21,남,황해도,연백,광복군,1990,건국훈장,애족장,전수,N
505,김동후,1916-10-08,1999-10-09,남,평안북도,영변,광복군,1963,표창,대통령표창,전수,N
506,전정길,1889-10-11,1933-06-11,남,충청남도,공주,3.1운동,1992,표창,대통령표창,전수,N
507,강금종,1917-12-27,1991-07-05,남,제주도,제주,일본방면,1990,건국훈장,애족장,전수,N
508,이종건,1906-05-14,1960-06-19,남,충청남도,천안,광복군,1977,건국훈장,독립장,전수,N
509,이철영,1867-03-17,1919-12-06,남,충청남도,공주,국내항일,1990,건국훈장,애족장,전수,N
511,김두만,1884-04-22,1942-02-15,남,평안북도,의주,임시정부,1963,건국훈장,독립장,전수,N
512,김득하,1892-06-05,1966-09-26,남,평안북도,용천,국내항일,1990,건국훈장,애족장,전수,N
513,하종진,1905-07-18,1981-04-07,남,경상남도,함양,국내항일,1990,건국훈장,애족장,전수,N
514,김옥겸,1892-03-19,1957-08-30,남,경상남도,김해,3.1운동,1990,건국훈장,애족장,전수,N
515,송문근,1895-09-19,1963-11-25,남,경상북도,성주,3.1운동,1990,건국훈장,애족장,전수,N
516,김만수,1892-12-25,1924-04-08,남,경상북도,안동,만주방면,1963,건국훈장,독립장,전수,N
517,이덕주,1897-05-25,1970-08-15,남,경상북도,대구,3.1운동,1992,표창,대통령표창,전수,N
518,김한기,1897-12-27,1982-03-25,남,경상남도,부산,3.1운동,1990,건국훈장,애족장,전수,N
